ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0000375	RNA splicing, via transesterification reactions	155/5294	303/16454	0.511551155115512	1.58992495396121	7.1383985709092	3.98161900027805e-12	2.06247864214403e-09	1.69533145853944e-09	RBM3/HNRNPM/RBM19/SF3A1/RBM8A/DHX9/PPIL1/PRPF8/CELF2/KHSRP/WDR77/SF3B3/HSPA8/LUC7L3/SFPQ/SNRPD3/RBM22/SRSF9/SF3B4/PRPF3/RBM15/HNRNPR/SNRPC/ILF3/SNRNP200/PRMT5/RBM14/PQBP1/PTBP2/HNRNPUL1/NCL/PNN/C1QBP/RBM23/U2AF2/RBM42/SF3B1/EFTUD2/NCBP1/DDX23/DHX16/DDX1/CWF19L1/NUP98/TFIP11/EXOSC10/DHX15/HNRNPU/LUC7L2/CASC3/PABPC1/PRPF6/PRPF19/SNRPB/C9orf78/LARP7/DAZAP1/COIL/ZMAT2/PUF60/SRSF6/SNRNP25/RBM24/PTBP1/PRDX6/SFSWAP/SF1/RBFOX2/SMU1/RNPC3/HTATSF1/RBM10/FMR1/PRPF38A/SRSF7/RBM11/SF3B2/HNRNPF/RALY/MPHOSPH10/CD2BP2/SF3A3/THUMPD2/RBPMS2/EIF4A3/RNF113A/CELF1/CELF3/PRPF40B/HNRNPA3/ZC3H14/LSM3/TSSC4/DBR1/DHX38/DHX40/CELF4/SNRNP40/RBMX/KHDRBS1/ZBTB7A/ACIN1/GPKOW/HNRNPL/DDX42/CLNS1A/CTNNBL1/PRPF39/LSM4/SNRNP70/SNRNP27/RBM17/SRSF3/DDX39A/SRPK2/FRG1/HNRNPK/USP4/IK/UBL5/KHDRBS3/PLRG1/LSM7/CIRBP/USP39/PRMT7/STRAP/RBM15B/U2AF1/SRPK1/LSM6/SNRPD2/CWC15/RNPS1/LSM2/PRPF4/METTL3/RBM4/ARGLU1/QKI/TXNL4B/GCFC2/SNRPD1/GEMIN4/DDX5/SYNCRIP/UPF1/GEMIN7/TIA1/SART3/RBM39/GEMIN5/NOVA1/LSM5/RBPMS	155
GO:0010506	regulation of autophagy	178/5294	360/16454	0.494444444444444	1.53675649582336	7.09216744850994	4.75450356814696e-12	2.2017652015173e-09	1.80982325546382e-09	PLK2/EEF1A2/ATP6V0E2/ABL2/ATP6V0A1/HSPB8/FYCO1/XBP1/PIP4K2B/EXOC7/HSPB1/ATP6V1C1/EIF4G2/ATP6V0D1/ATP6V1G1/ZMPSTE24/CDK16/FBXW7/ATP6V0C/NPRL3/KEAP1/LARP1/TBC1D14/WIPI1/UCHL1/SLC7A5/TRIB3/SESN2/EIF4G1/WDR6/KAT5/TMEM39A/CTTN/PRKACA/CDK5/POLDIP2/KDM4A/GPR137/MLST8/LAMTOR1/FOXK2/RALB/VPS35/BNIP3L/LEPR/RNF41/TP53INP1/RAB8A/ATG14/UFL1/AKT1/SYK/RPS6KB1/ZC3H12A/DDIT3/BAG3/BCL2L1/NRBP2/TSC2/SMCR8/PIP4K2C/ITPR1/OPTN/CDC37/PARK7/TBC1D25/SUPT5H/HUWE1/VDAC1/MID2/STAT3/CTSA/UBE2A/USP33/DEPDC5/C9orf72/GSK3A/TRIM13/VPS26A/HIF1A/SVIP/ROCK1/WDR41/CSNK2A1/TBK1/DRAM1/ERN1/TMEM59/MTOR/MAPT/USP10/RIPK2/ATP6V1A/HTT/ATG13/USP13/HMGB1/LAMP3/RAB3GAP1/EIF2AK1/EEF1A1/ABL1/VPS26B/ELAVL1/CUL1/IFI16/TRIM8/XPA/PLK3/RNF31/CAPNS1/ATP6V1B2/BAD/DRAM2/ATG16L1/ATF6/RAB39B/RRAGC/DEPTOR/PRKAA2/SLC35D3/EXOC4/SIRT2/CLEC16A/GATA4/DCAF12/FOXK1/UBQLN4/SNX32/RPTOR/EXOC8/FEZ1/CASP3/SNRNP70/HMOX1/CLN3/NOD2/CAPN1/SETD2/IRGM/SESN3/EHMT2/TSPO/ATP6V1B1/FBXO7/ATP6V0B/CDK5R1/NUPR1/ULK3/PHF23/WAC/TAB2/BTRC/PIK3CB/SREBF1/FBXL2/ADCY10/ATP6V1G2/RRAGD/FZD5/SCFD1/ATG12/RRAGA/USP7/ADRB2/MTDH/CDK5RAP3/TPCN2/ATP6V1H/ACER2/VHL/MAPK3/RNF152/PLEKHF1/VPS13D/TRIM65/DAPK1/ULK1	178
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	153/5294	299/16454	0.511705685618729	1.59040524200426	7.09601847925824	5.3131399650514e-12	2.2017652015173e-09	1.80982325546382e-09	RBM3/HNRNPM/RBM19/SF3A1/RBM8A/DHX9/PPIL1/PRPF8/CELF2/WDR77/SF3B3/HSPA8/LUC7L3/SFPQ/SNRPD3/RBM22/SRSF9/SF3B4/PRPF3/RBM15/HNRNPR/SNRPC/ILF3/SNRNP200/PRMT5/RBM14/PQBP1/PTBP2/HNRNPUL1/NCL/PNN/C1QBP/RBM23/U2AF2/RBM42/SF3B1/EFTUD2/NCBP1/DDX23/DHX16/DDX1/CWF19L1/NUP98/TFIP11/EXOSC10/DHX15/HNRNPU/LUC7L2/CASC3/PABPC1/PRPF6/PRPF19/SNRPB/C9orf78/LARP7/DAZAP1/COIL/ZMAT2/PUF60/SRSF6/SNRNP25/RBM24/PTBP1/PRDX6/SFSWAP/SF1/RBFOX2/SMU1/RNPC3/HTATSF1/RBM10/FMR1/PRPF38A/SRSF7/RBM11/SF3B2/HNRNPF/RALY/CD2BP2/SF3A3/THUMPD2/RBPMS2/EIF4A3/RNF113A/CELF1/CELF3/PRPF40B/HNRNPA3/ZC3H14/LSM3/TSSC4/DBR1/DHX38/DHX40/CELF4/SNRNP40/RBMX/KHDRBS1/ZBTB7A/ACIN1/GPKOW/HNRNPL/DDX42/CLNS1A/CTNNBL1/PRPF39/LSM4/SNRNP70/SNRNP27/RBM17/SRSF3/DDX39A/SRPK2/FRG1/HNRNPK/USP4/IK/UBL5/KHDRBS3/PLRG1/LSM7/CIRBP/USP39/PRMT7/STRAP/RBM15B/U2AF1/SRPK1/LSM6/SNRPD2/CWC15/RNPS1/LSM2/PRPF4/METTL3/RBM4/ARGLU1/QKI/TXNL4B/GCFC2/SNRPD1/GEMIN4/DDX5/SYNCRIP/UPF1/GEMIN7/TIA1/SART3/RBM39/GEMIN5/NOVA1/LSM5/RBPMS	153
GO:0000398	mRNA splicing, via spliceosome	153/5294	299/16454	0.511705685618729	1.59040524200426	7.09601847925824	5.3131399650514e-12	2.2017652015173e-09	1.80982325546382e-09	RBM3/HNRNPM/RBM19/SF3A1/RBM8A/DHX9/PPIL1/PRPF8/CELF2/WDR77/SF3B3/HSPA8/LUC7L3/SFPQ/SNRPD3/RBM22/SRSF9/SF3B4/PRPF3/RBM15/HNRNPR/SNRPC/ILF3/SNRNP200/PRMT5/RBM14/PQBP1/PTBP2/HNRNPUL1/NCL/PNN/C1QBP/RBM23/U2AF2/RBM42/SF3B1/EFTUD2/NCBP1/DDX23/DHX16/DDX1/CWF19L1/NUP98/TFIP11/EXOSC10/DHX15/HNRNPU/LUC7L2/CASC3/PABPC1/PRPF6/PRPF19/SNRPB/C9orf78/LARP7/DAZAP1/COIL/ZMAT2/PUF60/SRSF6/SNRNP25/RBM24/PTBP1/PRDX6/SFSWAP/SF1/RBFOX2/SMU1/RNPC3/HTATSF1/RBM10/FMR1/PRPF38A/SRSF7/RBM11/SF3B2/HNRNPF/RALY/CD2BP2/SF3A3/THUMPD2/RBPMS2/EIF4A3/RNF113A/CELF1/CELF3/PRPF40B/HNRNPA3/ZC3H14/LSM3/TSSC4/DBR1/DHX38/DHX40/CELF4/SNRNP40/RBMX/KHDRBS1/ZBTB7A/ACIN1/GPKOW/HNRNPL/DDX42/CLNS1A/CTNNBL1/PRPF39/LSM4/SNRNP70/SNRNP27/RBM17/SRSF3/DDX39A/SRPK2/FRG1/HNRNPK/USP4/IK/UBL5/KHDRBS3/PLRG1/LSM7/CIRBP/USP39/PRMT7/STRAP/RBM15B/U2AF1/SRPK1/LSM6/SNRPD2/CWC15/RNPS1/LSM2/PRPF4/METTL3/RBM4/ARGLU1/QKI/TXNL4B/GCFC2/SNRPD1/GEMIN4/DDX5/SYNCRIP/UPF1/GEMIN7/TIA1/SART3/RBM39/GEMIN5/NOVA1/LSM5/RBPMS	153
GO:0051168	nuclear export	93/5294	159/16454	0.584905660377358	1.81791419264244	7.13775347325325	6.42021984993807e-12	2.49425541170094e-09	2.05024652313154e-09	NEAT1/RBM33/RBM8A/DHX9/GLE1/XPO5/NSUN2/PTPN11/ALKBH5/SMG7/SMG6/RBM22/XPO7/SMG5/ALYREF/AHCYL1/POLDIP3/PRKACA/NUP188/CDK5/NMD3/FYTTD1/NCBP1/ADAR/NOL6/NUP98/LSG1/YWHAE/RANGAP1/BAG3/CASC3/DDX19A/XPO6/NUTF2/PARK7/UBE2I/EIF6/NEMF/NXT1/TGFB1/MCM3AP/SDAD1/SIRT7/RBM10/FMR1/POM121/NXF1/PKD1/XPO4/RAPGEF3/EIF4A3/NUP85/NUP214/CSE1L/RANBP3/POM121L2/SARNP/RAE1/SIRT6/NXF3/THOC7/KHDRBS1/RAN/ENY2/SRSF3/DDX39A/NUP88/SETD2/RANBP3L/NXT2/NUP107/PABPN1/ZC3H11A/MDM2/GAS6/PPM1A/THOC1/POM121C/RBM15B/THOC2/NUP93/METTL3/XPO1/ANP32B/LTV1/CHTOP/PHAX/EMD/NUP133/UPF1/SFN/RPS15/THOC6	93
GO:0050657	nucleic acid transport	89/5294	152/16454	0.585526315789474	1.81984321873819	6.99382205678195	1.67468744711611e-11	5.5452360855618e-09	4.55811419754064e-09	NEAT1/ZFP36L1/RBM33/RBM8A/DHX9/IGF2BP1/KHSRP/YBX1/GLE1/XPO5/NSUN2/CETN2/ALKBH5/SMG7/SMG6/SMG5/ZFP36/ALYREF/POLDIP3/METTL1/KPNB1/NUP210/NUP188/FXR2/FYTTD1/NCBP1/SUPT6H/NOL6/NUP98/TGFBR2/NUP50/CASC3/DDX19A/NUTF2/NXT1/MCM3AP/PEG10/FMR1/POM121/SRSF7/NXF1/CETN3/SEH1L/TOMM20/EIF4A3/NUP85/NUP214/NUP54/POM121L2/SARNP/RAE1/RFTN1/SNUPN/ATXN2/NXF3/THOC7/KHDRBS1/SENP2/RAN/ENY2/SRSF3/DDX39A/NUP88/SETD2/NXT2/MVP/NUP107/HSF1/PABPN1/ZC3H11A/ARC/SLBP/THOC1/IGF2BP2/POM121C/RBM15B/SIDT2/THOC2/NUP93/METTL3/SEC13/XPO1/QKI/CHTOP/PHAX/NUP205/NUP133/UPF1/THOC6	89
GO:0050658	RNA transport	89/5294	152/16454	0.585526315789474	1.81984321873819	6.99382205678195	1.67468744711611e-11	5.5452360855618e-09	4.55811419754064e-09	NEAT1/ZFP36L1/RBM33/RBM8A/DHX9/IGF2BP1/KHSRP/YBX1/GLE1/XPO5/NSUN2/CETN2/ALKBH5/SMG7/SMG6/SMG5/ZFP36/ALYREF/POLDIP3/METTL1/KPNB1/NUP210/NUP188/FXR2/FYTTD1/NCBP1/SUPT6H/NOL6/NUP98/TGFBR2/NUP50/CASC3/DDX19A/NUTF2/NXT1/MCM3AP/PEG10/FMR1/POM121/SRSF7/NXF1/CETN3/SEH1L/TOMM20/EIF4A3/NUP85/NUP214/NUP54/POM121L2/SARNP/RAE1/RFTN1/SNUPN/ATXN2/NXF3/THOC7/KHDRBS1/SENP2/RAN/ENY2/SRSF3/DDX39A/NUP88/SETD2/NXT2/MVP/NUP107/HSF1/PABPN1/ZC3H11A/ARC/SLBP/THOC1/IGF2BP2/POM121C/RBM15B/SIDT2/THOC2/NUP93/METTL3/SEC13/XPO1/QKI/CHTOP/PHAX/NUP205/NUP133/UPF1/THOC6	89
GO:0043484	regulation of RNA splicing	104/5294	186/16454	0.559139784946237	1.73783264478757	6.96995022400448	1.69497241997546e-11	5.5452360855618e-09	4.55811419754064e-09	HSPA1A/RBM3/MBNL1/RBM19/AHNAK/RBM8A/CELF2/RRP1B/WDR77/SF3B3/CLK1/RBM38/ATXN7L3/CCNL1/ZNF326/USP22/FUS/RBM22/SRSF9/MBNL2/RBM15/TAF5L/PRMT5/RBM14/PQBP1/KAT2A/PTBP2/NCL/C1QBP/RBM23/U2AF2/RBM42/NCBP1/GRSF1/NUP98/TMBIM6/EXOSC10/HNRNPU/ZNF638/PRPF19/TADA2B/LARP7/DAZAP1/PUF60/SRSF6/RBM24/PTBP1/PRDX6/SFSWAP/RBFOX2/CCNL2/SMU1/RBM10/FMR1/SRSF7/RBM11/HNRNPF/THUMPD2/ERN1/TAF6L/RBPMS2/CELF1/CELF3/RPS26/HOXB-AS3/MBNL3/FAM50A/POLR2A/CELF4/RBMX/KHDRBS1/ZBTB7A/ACIN1/HNRNPL/TADA3/CLNS1A/SNRNP70/ENY2/SRSF3/FASTK/AHNAK2/SRPK2/HNRNPK/RBM12B/KHDRBS3/CIRBP/RBM15B/SRPK1/ESRP1/PIK3R1/TRRAP/SUPT3H/RNPS1/HNRNPH2/RBM4/ARGLU1/QKI/SLC38A2/DDX5/UPF1/TIA1/RBM39/NOVA1/RBPMS	104
GO:0051236	establishment of RNA localization	90/5294	155/16454	0.580645161290323	1.80467236189478	6.93245204592585	2.44085879268466e-11	7.58618912766393e-09	6.23575188404808e-09	NEAT1/ZFP36L1/RBM33/RBM8A/DHX9/IGF2BP1/KHSRP/YBX1/GLE1/XPO5/NSUN2/CETN2/ALKBH5/SMG7/SMG6/SMG5/ZFP36/ALYREF/POLDIP3/METTL1/KPNB1/NUP210/NUP188/FXR2/FYTTD1/NCBP1/SUPT6H/NOL6/NUP98/TGFBR2/NUP50/CASC3/DDX19A/NUTF2/NXT1/MCM3AP/PEG10/FMR1/POM121/SRSF7/NXF1/CETN3/SEH1L/TOMM20/EIF4A3/NUP85/NUP214/NUP54/POM121L2/SARNP/RAE1/RFTN1/SNUPN/ATXN2/NXF3/THOC7/KHDRBS1/SENP2/RAN/ENY2/SRSF3/DDX39A/NUP88/SETD2/NXT2/MVP/NUP107/HSF1/PABPN1/ZC3H11A/ARC/ATR/SLBP/THOC1/IGF2BP2/POM121C/RBM15B/SIDT2/THOC2/NUP93/METTL3/SEC13/XPO1/QKI/CHTOP/PHAX/NUP205/NUP133/UPF1/THOC6	90
GO:0051052	regulation of DNA metabolic process	206/5294	439/16454	0.469248291571754	1.45844567236903	6.70562227412641	4.99700348646805e-11	1.47911303199454e-08	1.21581227685794e-08	CDKN1A/FOXM1/TSPYL2/CIZ1/EGFR/KLHL15/CEBPG/DHX9/RMI2/WIZ/PARP1/SMARCC1/MYC/ARID1B/SF3B3/ACTB/TFDP1/ZMPSTE24/ATXN7L3/IER3/USP22/MAPK1/SMARCB1/CCT3/SMG6/FUS/BAX/GNL3L/SMG5/RAD50/RUVBL1/ATAD5/FGF2/KAT5/TAF5L/TIMELESS/KPNA2/NFRKB/KAT2A/POLH/BCL7C/DNAJC2/SMARCA4/PIAS4/C1QBP/PBRM1/XRCC5/NAT10/BRCC3/SUPT6H/BCL7B/GLI2/CUL4A/WRNIP1/TFIP11/OTUB1/CCT5/CCT2/CTNNB1/MORF4L2/EXOSC10/AKT1/HNRNPU/ACTL6A/ING5/DBF4B/SMARCD1/BCL7A/MSH2/TADA2B/CCT7/ATRX/MCM7/WEE1/PARP3/MCM3/RNF169/FAM168A/ZBTB38/UBE2N/TGFB1/MLH1/PRMT1/BRCA1/SIRT7/WDR48/SLFN11/EXOSC6/CDC25A/DMAP1/PKIB/MCRS1/MCM2/NBN/TAF7/PDS5A/ERCC2/DKC1/SMC3/MCM4/CSNK2A1/ACTR5/TAF6L/KLF4/CHRAC1/BCL6/SMARCE1/HMGB1/DNA2/TWIST1/CDK9/SKP2/ABL1/ARID2/S100A11/PIF1/SIRT6/BRPF3/EPC2/NUDT16L1/DPF2/KPNA1/OGG1/GLI1/TERF2IP/SLC15A4/SENP2/HNRNPD/CDC6/UBQLN4/SPIRE2/DCP2/SMARCAD1/CCT6A/TADA3/EYA3/GFI1/MAGEF1/IL27RA/EYA1/SH2B1/ENY2/PLK1/PELI1/RUVBL2/SETD2/EHMT2/PPP4R2/CCNA2/TAF4/TRIM28/XRN1/HSF1/ATR/MAPKAPK5/ACTR2/MSH3/DPF1/ING4/PMS2/CHTF8/INO80D/DFFB/AURKB/PAXIP1/PARN/TFRC/INO80E/NDFIP1/ESCO1/MEAF6/RPA2/BRD7/TRRAP/SUPT3H/USP7/RAD51AP1/INO80/ACD/MCM6/SMARCA5/UCHL5/ATRIP/MAP3K4/SMOC2/EXOSC3/POT1/MAPK3/TP53BP1/RECQL5/SENP3/VEGFA/RNF168/BABAM1/UPF1/HSP90AA1/HELB/ORC3/EYA4/DBF4/FANCB/SUV39H1/NPPC/MAD2L2/PRKD2/GNL3	206
GO:0016072	rRNA metabolic process	125/5294	239/16454	0.523012552301255	1.62554751332921	6.70939245598816	7.31355636811668e-11	2.06641210837333e-08	1.69856471822193e-08	SLFN5/DHX37/UTP20/MYC/RRP1B/TCOF1/RPUSD1/DIS3L/SMARCB1/RRP7A/NOP2/POLR2E/PDCD11/NHP2/GTF3C6/KRI1/POLR1A/NOL9/NOP14/GTF3C2/NCL/UTP3/SMARCA4/BRF1/DDX56/RPP40/NAT10/DDX18/EMG1/RPUSD4/REXO1/SPIN1/DDX21/NOL6/RRP9/NOL11/HEATR1/MRTO4/NOL10/EXOSC10/PPAN/PELP1/DDX47/NUDT16/DDX51/DDX54/RRP36/PES1/TSR2/WDR43/EIF6/TRMT2B/POP4/DDX27/EBNA1BP2/SIRT7/UTP14A/EXOSC6/ABT1/XRN2/TOP1/DDX49/ERCC2/DKC1/RRP15/MPHOSPH10/RIOK3/TRMT112/MTOR/MAPT/EIF4A3/URB1/WDR74/POLR1B/FTSJ3/EXOSC5/RPP30/NOLC1/GTF3C1/PWP1/MAK16/GTF3C5/TSR1/PWP2/NSUN5/RRS1/PA2G4/TFB1M/IMP4/RPS27/FRG1/PIH1D1/XRN1/POLR1E/REXO4/SRFBP1/CHD7/RRP1/IMP3/UTP15/LSM6/FCF1/UTP18/NOL8/WDR55/BYSL/EXOSC9/NOC4L/BRIX1/FBL/POLR1D/EXOSC3/GEMIN4/FBLL1/WDR18/NOP10/RPL7L1/NGDN/SBDS/RPS15/RPL26/WDR46/YTHDF2/BMS1/SUV39H1	125
GO:0006302	double-strand break repair	143/5294	283/16454	0.50530035335689	1.57049716927357	6.66746420929784	8.45613903085547e-11	2.28536348764337e-08	1.8785399933992e-08	FOXM1/KLHL15/RMI2/PARP1/SMARCC1/ARID1B/CDCA5/UHRF1/ACTB/XRCC6/SFPQ/SMARCB1/VCP/FUS/RPA1/RAD50/RUVBL1/KAT5/TIMELESS/PPP1CA/BCL7C/EME2/SMARCA4/PIAS4/C1QBP/PBRM1/XRCC5/BRCC3/BCL7B/LIG4/CHD4/DDX1/TFIP11/OTUB1/UFL1/MORF4L2/KDM2A/ACTL6A/GEN1/SMARCD1/BCL7A/PRPF19/MSH2/MCM7/PPP5C/IFFO1/PARP3/MCM3/RNF169/FEN1/UBE2N/XRCC2/MLH1/PRMT1/BRCA1/INTS3/WDR48/HTATSF1/TRIP13/DMAP1/MCM2/NBN/RBBP8/POLM/MCM4/CSNK2A1/ACTR5/ZMYND8/NHEJ1/SMARCE1/HMGB1/DNA2/TWIST1/SKP2/SMARCAL1/ABL1/RAD54B/TNKS1BP1/ZFYVE26/ARID2/SIRT6/EPC2/NUDT16L1/DPF2/OGG1/TERF2IP/XRCC3/EME1/HELLS/UBQLN4/ZBTB7A/SPIRE2/SMARCAD1/RFWD3/RAD51D/EYA3/GFI1/MAGEF1/MMS22L/EYA1/POLN/PLK1/PELI1/RUVBL2/POLA1/SETD2/PPP4R2/RAD51C/HSF1/SAMHD1/TOPBP1/ATR/ACTR2/TDP1/DPF1/HMGB2/MUS81/BRIP1/MEAF6/RPA2/BRD7/TRRAP/RAD51AP1/INO80/MCM6/ATRIP/POT1/ZSWIM7/TP53BP1/RECQL5/PSMD14/HUS1/SENP3/GINS4/RNF168/BABAM1/DCLRE1A/HELB/RPA4/REV3L/SWSAP1/FANCB/MAD2L2	143
GO:0071826	protein-RNA complex organization	106/5294	195/16454	0.543589743589744	1.68950238780235	6.67096381134903	1.06358211726615e-10	2.75467768371932e-08	2.26431034965345e-08	SF3A1/DHX9/PRPF8/CELF2/RPS27L/WDR77/SF3B3/ZFAND1/LUC7L3/RRP7A/VCP/NOP2/SNRPD3/SRSF9/SF3B4/PRPF3/RPSA/RUVBL1/SNRPC/SNRNP200/PRMT5/PTBP2/EIF3B/U2AF2/XRCC5/SF3B1/NCBP1/DDX23/ADAR/DHX30/DDX1/TFIP11/MRTO4/LUC7L2/FAF2/EIF3A/PRPF6/PRPF19/SNRPB/COIL/PUF60/SRSF6/EIF6/HSP90AB3P/TARBP2/SFSWAP/SF1/HTATSF1/EIF4H/ABT1/SF3B2/DKC1/CD2BP2/SF3A3/MTG1/CELF1/CELF3/HSP90AB1/DENR/EIF3H/TSSC4/DICER1/EIF3I/SHQ1/CELF4/PRKRA/PWP2/EIF4B/DDX42/CLNS1A/RRS1/PRPF39/LSM4/EIF2S2/RUVBL2/RPS27/SRPK2/PIH1D1/USP4/DDX28/ATR/EIF3G/USP39/EIF5/PRMT7/STRAP/SRPK1/EIF3J/SNRPD2/BRIX1/LSM2/NUFIP1/GCFC2/SNRPD1/GEMIN4/HSP90AA1/GEMIN7/RPL24/FAU/MCAT/CLP1/SART3/GEMIN5/RPS15/MDN1/ERAL1	106
GO:0022618	protein-RNA complex assembly	102/5294	186/16454	0.548387096774194	1.70441278623396	6.6542488894844	1.21603546507002e-10	3.02355058035009e-08	2.48532048313679e-08	SF3A1/DHX9/PRPF8/CELF2/RPS27L/WDR77/SF3B3/LUC7L3/RRP7A/NOP2/SNRPD3/SRSF9/SF3B4/PRPF3/RPSA/RUVBL1/SNRPC/SNRNP200/PRMT5/PTBP2/EIF3B/U2AF2/XRCC5/SF3B1/NCBP1/DDX23/ADAR/DHX30/DDX1/MRTO4/LUC7L2/EIF3A/PRPF6/PRPF19/SNRPB/COIL/PUF60/SRSF6/EIF6/HSP90AB3P/TARBP2/SFSWAP/SF1/HTATSF1/EIF4H/ABT1/SF3B2/DKC1/CD2BP2/SF3A3/MTG1/CELF1/CELF3/HSP90AB1/DENR/EIF3H/TSSC4/DICER1/EIF3I/SHQ1/CELF4/PRKRA/PWP2/EIF4B/DDX42/CLNS1A/RRS1/PRPF39/LSM4/EIF2S2/RUVBL2/RPS27/SRPK2/PIH1D1/USP4/DDX28/ATR/EIF3G/USP39/EIF5/PRMT7/STRAP/SRPK1/EIF3J/SNRPD2/BRIX1/LSM2/NUFIP1/GCFC2/SNRPD1/GEMIN4/HSP90AA1/GEMIN7/RPL24/FAU/MCAT/CLP1/SART3/GEMIN5/RPS15/MDN1/ERAL1	102
GO:0001701	in utero embryonic development	194/5294	413/16454	0.469733656174334	1.45995420829099	6.52013102531365	1.64119905205105e-10	3.92372819521128e-08	3.22525514115619e-08	ZFP36L1/CDKN1A/MBNL1/EGFR/CCNB1IP1/ZNF850/AMOT/YBX1/EPN1/HEG1/BAP1/BCOR/NSUN2/CCNB1/CTCF/MAPK1/SMARCB1/KEAP1/RRP7A/NMT1/RPA1/MYH9/PHF6/NLE1/SEC24D/TET1/GNA12/MBD3/KAT2A/ACVR1C/SH3PXD2A/DBN1/TBL1XR1/CHST11/MAFG/SUPT6H/EMG1/SMG9/MIB1/SEC24C/LIG4/ARNT2/CUL4A/PSMC3/STMN3/ZNF335/RCN1/TGFBR2/HCFC1/PCGF2/CTNNB1/STIL/AKT1/LPAR6/BCL2L1/AXIN1/ITGB1/ACTL6A/BNIP2/NCAPG2/PRPF19/ZNF568/GPI/GRB2/MSH2/NCOA1/VASH2/TRAF6/OCRL/RRM2/YAP1/FKBP10/FURIN/XRCC2/NR2F2/CCDC24/PRMT1/MATR3/MYB/CAPN2/HES1/ACVR1B/NBN/RBBP8/ZBED6/HIF1A/ERCC2/STK4/ARMC5/PKD1/LMAN1/NXN/FOSL1/KLF4/N4BP2L2/EPAS1/WDR74/TWIST1/MED1/CMTM3/ASF1B/PPP4R4/RPGRIP1L/ARNT/MFN2/NOG/ADAMTS3/PLCD3/PSMC4/SOX8/PDGFRA/RTF1/ZFP14/CELF4/MSX1/MXI1/CDX2/SLC35E2B/SENP2/JUNB/LATS2/GRN/BRK1/HM13/CDKN1C/COL3A1/GINS1/TFAP2C/EIF2S2/FKRP/VASH1/SIN3A/UNK/SLC39A1/TRIM28/HSF1/KIDINS220/CITED2/ADA/TAB1/CTR9/BCL2L11/ZMIZ1/RXRB/STK3/EGLN1/CCM2/PTPN18/B9D1/TMED2/GATA2/CHD7/ZP3/TMEM100/RPL13/THOC2/FZD5/RBPJ/LIF/BYSL/MGAT1/ADCY9/RNASEH2B/TCTN1/SP3/LLGL2/CHTOP/HAND2/EPB41L5/SPECC1/TTLL1/FBLL1/TTPA/EDNRA/GINS4/VEGFA/ALKBH1/ANKS6/TAF8/RPL7L1/CEBPB/FGFR2/WNT7B/ETV2/SLC25A20/INPP5K/SBDS/BMP2/SMAD2/INPP5B/SUV39H1/ADAM10/BMP7/BMI1	194
GO:0051028	mRNA transport	75/5294	127/16454	0.590551181102362	1.83546073552291	6.50964234605613	3.71798459069885e-10	8.55962674658669e-08	7.03590534239853e-08	NEAT1/ZFP36L1/RBM33/RBM8A/DHX9/IGF2BP1/KHSRP/GLE1/NSUN2/CETN2/ALKBH5/SMG7/SMG6/SMG5/ZFP36/ALYREF/POLDIP3/METTL1/NUP210/NUP188/FXR2/FYTTD1/NCBP1/SUPT6H/NUP98/NUP50/CASC3/DDX19A/NUTF2/NXT1/MCM3AP/PEG10/FMR1/POM121/SRSF7/NXF1/CETN3/SEH1L/EIF4A3/NUP85/NUP214/NUP54/SARNP/RAE1/NXF3/THOC7/SENP2/ENY2/SRSF3/DDX39A/NUP88/SETD2/NXT2/MVP/NUP107/HSF1/PABPN1/ZC3H11A/ARC/SLBP/THOC1/IGF2BP2/POM121C/RBM15B/THOC2/NUP93/METTL3/SEC13/XPO1/QKI/CHTOP/NUP205/NUP133/UPF1/THOC6	75
GO:0006282	regulation of DNA repair	108/5294	203/16454	0.532019704433498	1.65354216410064	6.45303477823784	3.85866501504342e-10	8.56623633339638e-08	7.04133833948148e-08	FOXM1/EGFR/KLHL15/CEBPG/DHX9/RMI2/PARP1/SMARCC1/ARID1B/SF3B3/ACTB/ATXN7L3/IER3/USP22/SMARCB1/FUS/RAD50/RUVBL1/KAT5/TAF5L/TIMELESS/NFRKB/KAT2A/POLH/BCL7C/SMARCA4/PIAS4/C1QBP/PBRM1/BRCC3/BCL7B/CUL4A/TFIP11/OTUB1/MORF4L2/ACTL6A/SMARCD1/BCL7A/TADA2B/PARP3/RNF169/FAM168A/UBE2N/PRMT1/BRCA1/SIRT7/WDR48/DMAP1/MCRS1/NBN/TAF7/CSNK2A1/ACTR5/TAF6L/SMARCE1/HMGB1/TWIST1/CDK9/SKP2/ABL1/ARID2/SIRT6/EPC2/NUDT16L1/DPF2/OGG1/TERF2IP/UBQLN4/SPIRE2/TADA3/EYA3/GFI1/MAGEF1/EYA1/ENY2/PLK1/PELI1/RUVBL2/SETD2/PPP4R2/TAF4/TRIM28/HSF1/ATR/ACTR2/DPF1/INO80D/INO80E/MEAF6/RPA2/BRD7/TRRAP/SUPT3H/RAD51AP1/INO80/UCHL5/ATRIP/POT1/TP53BP1/RECQL5/SENP3/RNF168/BABAM1/HELB/EYA4/FANCB/SUV39H1/MAD2L2	108
